id,name,price,room_type,accommodates,review_scores_rating,quartiere
561231,MGPgroup  Guest House Navona,$272.00,Entire home/apt,6,4.63,S. EUSTACHIO
562080,A home in central Rome for groups,$177.00,Entire home/apt,7,4.75,SAN PAOLO
567563,double room private bath free WI-FI,$49.00,Private room,2,4.74,OSTIA ANTICA
573109,"Nice Apartment in Torpignattara, Rome. Open Space",$50.00,Entire home/apt,2,4.47,TOR PIGNATTARA
463691,Rome in the heart recently renovated,$171.00,Entire home/apt,4,4.82,TUSCOLANO
464953,Unique&Vibrant 4km to Colosseo&Centre,$76.00,Entire home/apt,5,4.84,MARCONI
468300,big room in Beautiful Apartment,$59.00,Private room,3,4.53,CENTOCELLE
470112,Abaco B&B Pigneto Your Home in Rome,$73.00,Private room,3,4.85,PIGNETO
472700,Appartamento tranquillo a Trastevere,$211.00,Entire home/apt,3,4.91,TRASTEVERE
691626,Le Stanze di Elle - Esquilino - Matrimoniale,$115.00,Hotel room,2,4.87,ESQUILINO
692218,Le Stanze di Elle - Esquilino - Matrimoniale - 102,$119.00,Hotel room,2,4.87,ESQUILINO
692245,Le Stanze di Elle - Esquilino - Double/Twin,$114.00,Hotel room,2,4.9,ESQUILINO
576496,2-level loft near COLOSSEUM 1 Angels in the sky,$116.00,Entire home/apt,2,4.58,MONTI
581723,house with garden in rome,$93.00,Entire home/apt,4,4.59,ITALIA
584129,Torre Angela,$97.00,Entire home/apt,4,4.81,TORAGNOLA
588080,ENCHANTING ROMAN VILLA WITH POOL,$168.00,Entire home/apt,5,4.69,GROTTAROSSA
588527,A Fancy Roman Experience luxury 3bdr 3baths,$297.00,Entire home/apt,10,4.88,MAZZINI
590418,Aurelia Studio - Vatican Area,$76.00,Entire home/apt,3,4.75,GREGORIO XI
692885,"Vatican area, garden and parking",$110.00,Entire home/apt,4,4.66,GREGORIO XI
693077,double/twin room with private bath,$150.00,Hotel room,2,3.6,PRATI
693110,Appartamento vicino Trastevere diretto AirFCO,$102.00,Private room,2,4.69,MAGLIANA
693148,b&b il bassotto single room two steps from Vatican,$60.00,Private room,1,4.77,AURELIO
693641,"Nearby Vatican, parking and courtyard",$110.00,Entire home/apt,5,4.64,GREGORIO XI
695228,lovely flat in the heart of Rome,$180.00,Entire home/apt,4,4.76,COLONNA
696277,Trastevere - interno8,$136.00,Entire home/apt,2,4.9,TRASTEVERE
696777,Saint Peter's Bright Apartment by Romeloft,$169.00,Entire home/apt,3,4.66,CAVALLEGGERI
697070,"Periferia Roma, ottimi collegamenti",$51.00,Entire home/apt,3,4.83,VITINIA
592150,Home holidays Gianicolo in Rome,$120.00,Entire home/apt,3,4.95,MONTEVERDE VECCHIO
601402,Luxury apartment in Trastevere,$340.00,Entire home/apt,2,4.96,TRASTEVERE
603234,YOUR HOME IN ROME,$60.00,Private room,2,4.92,APPIO LATINO - ALBERONE
603558,Terry’s House  Luxury spot in City Center,$167.00,Entire home/apt,2,4.75,EROI TRIONFALE
603639,RomeHistorical centre Popolo/Spagna,$173.00,Entire home/apt,4,4.84,CAMPO MARZIO
608586,Villa & Pool - MoSu,$50.00,Entire home/apt,2,4.75,MURATELLA
697853,Pistacho MiniFlat,$139.00,Private room,4,4.91,CASTRO PRETORIO
698322,Double room ensuite 4 stop from Colosseo,$66.00,Private room,2,4.69,GARBATELLA
698925,ESQUILINO STUDIO FLAT,$53.00,Entire home/apt,2,4.68,ESQUILINO
700932,Comfort bedroom S.John Colosseum,$95.00,Private room,2,5.0,TUSCOLANO
704162,Scala Luxury Terrace Studio by Romeloft,$194.00,Entire home/apt,2,4.72,TRASTEVERE
705322,Comfortable room with private bathroom and Wi-Fi,$113.00,Private room,2,4.48,ESQUILINO
706782,Cappellari 5 Campo dei Fiori,$191.00,Entire home/apt,4,4.58,PARIONE
709855,Art Appia 4 Rome,$50.00,Entire home/apt,2,1.0,QUADRARO VECCHIO
711563,"Summer, the best in Trastevere",$159.00,Entire home/apt,4,4.93,TRASTEVERE
711649,Vatican holidays city centre with car park,$229.00,Entire home/apt,6,4.61,AURELIO
610411,Parco delle Valli Roma Camera con bagno interno,$140.00,Private room,3,4.13,CONCA D'ORO
612843,Casa Germanico,$359.00,Entire home/apt,5,4.54,PRATI
614621,"Amazing flat at Colosseo, Rome",$80.00,Entire home/apt,3,4.86,MONTI
618566,Delightful cottage in Rome,$130.00,Entire home/apt,2,4.89,MONTI
712160,Wonderful view over Vatican Dome,$79.00,Private room,3,4.84,CAVALLEGGERI
712185,Apartment in the heart of Rome!!!,$167.00,Entire home/apt,6,4.75,CAVALLEGGERI
721874,FLOWER SABRI IN ROME **************,$73.00,Entire home/apt,4,4.74,ACILIA SUD
723163,Farnese Elegant Apartment by Romeloft,$378.00,Entire home/apt,6,4.21,REGOLA
723197,Cozy apartment Vatican Museum,$113.00,Entire home/apt,4,4.91,EROI TRIONFALE
723544,Historic Roman Cottage • Vast Garden & Parking,$127.00,Entire home/apt,2,4.95,PARCO DELL'APPIA ANTICA
724038,Great experience for family or friends Trastevere,$401.00,Entire home/apt,6,4.81,TRASTEVERE
724050,TRASTEVERE CHARMING STUDIO,$117.00,Entire home/apt,2,4.78,TRASTEVERE
619022,nice & easy Garbatella,$68.00,Entire home/apt,2,4.76,GARBATELLA
619724,Rome Sunset Terraced Attic,$186.00,Entire home/apt,4,4.79,COLLINA LANCIANI
624562,Suite Civico 20 at Monti near Colosseo and Foro,$114.00,Entire home/apt,2,4.59,MONTI
629441,Mansarda Aurelia Garden Gold B&B,$110.00,Private room,3,4.67,VILLA TROILI
639627,Large and bright apartment with views of Coliseum,$160.00,Entire home/apt,7,4.9,CELIO
728961,Cozy&sunny place in Rome (Flaminio),$166.00,Entire home/apt,4,4.75,FLAMINIO
730032,Trastevere | Sunny apartment,$225.00,Entire home/apt,3,4.9,TRASTEVERE
730793,VieniARoma Whole Apartment three bathrooms,$250.00,Entire home/apt,9,4.56,DELLA VITTORIA
731825,PgrHome Croce,$560.00,Entire home/apt,4,4.88,CAMPO MARZIO
732058,LOVELY SUITE BACCINA,$123.00,Entire home/apt,4,4.76,MONTI
732890,cappuccini's house city center,$170.00,Entire home/apt,4,4.63,LUDOVISI
735417,great location by Navona square!,$329.00,Entire home/apt,5,4.75,PONTE
737165,LeSibille terrace Colosseum SaintMaryMajorBasilica,$230.00,Entire home/apt,3,4.73,MONTI
642001,Topfloor Studio in Largo Argentina,$168.00,Entire home/apt,2,4.74,S. EUSTACHIO
645705,room with private bathroom,$61.00,Private room,1,4.83,CAVALLEGGERI
647163,Bright and spacious duplex in the center of Rome,$252.00,Entire home/apt,3,4.7,PIGNA
647884,Magic Trastevere suite on roof terrace,$79.00,Private room,2,4.83,TRASTEVERE
650151,gorgeous IN on top of the roofs,$74.00,Entire home/apt,2,4.93,QUARTO MIGLIO
739341,Your cozy holiday home near Vatican,$112.00,Entire home/apt,3,4.87,AURELIO
742809,Vibrant and stylish apartment close to Vatican,$112.00,Entire home/apt,4,4.94,AURELIO
744222,B&B Rome Villa Borgese Ofanto,$70.00,Private room,2,4.89,PINCIANO
744651,Navona angel house luxury,$265.00,Entire home/apt,3,4.99,PONTE
750042,Monti accomodation  SUITE 2,$130.00,Private room,2,4.66,MONTI
750055,MONTI ACCOMODATION B&B SUITE 3,$120.00,Private room,2,4.56,MONTI
750472,"Elegant Popolo Art, Spacious Luxury, City Center",$290.00,Entire home/apt,7,4.78,FLAMINIO
653570,"""LOVELY BLUE"" subway A, easy to get city center!",$71.00,Entire home/apt,4,4.76,QUADRARO VECCHIO
653881,Single room private bath,$130.00,Hotel room,1,4.69,PRATI
654241,Aurelia Vatican  - One Bedroom Apartment + Balcony,$137.00,Entire home/apt,4,4.6,PINETO
657412,Vatican: penthause whit a wonderful terrace,$128.00,Entire home/apt,4,4.66,AURELIO
662235,Peppe House - Trastevere,$96.00,Entire home/apt,4,4.67,PORTA PORTESE
667421,Villa & Pool - BiSu,$60.00,Entire home/apt,4,4.76,MURATELLA
667806,Rent a bright room,$27.00,Private room,1,5.0,TUFELLO
672101,Smart Suite - Near Trastevere - Great Value,$117.00,Entire home/apt,4,4.65,MONTEVERDE VECCHIO
679808,B&B in Rome very convenient,$70.00,Private room,2,4.7,TINTORETTO
750579,"""Rome centre"" chic flat/Pantanella",$87.00,Entire home/apt,4,4.74,ESQUILINO
756083,Celio west side apartment,$140.00,Entire home/apt,6,4.6,MONTI
758234,Vatican Luxe Saint Peter,$95.00,Entire home/apt,5,4.79,AURELIO
758338,Cozy artsy apt near the Vatican,$141.00,Entire home/apt,2,4.82,AURELIO
758874,SPANISH STEPS LUXURY SUITE,$250.00,Entire home/apt,3,4.87,COLONNA
759644,Lovely in the Rome Center,$620.00,Entire home/apt,10,4.93,PRATI
766376,Biggy 2 Adults-2 Kids,$130.00,Private room,4,3.8,EROI TRIONFALE
766424,Roomy 2 Adults Extrasize Shower Yellowmood,$103.00,Private room,2,4.4,EROI TRIONFALE
769178,Roma near the vatican.,$179.00,Entire home/apt,2,4.83,DELLA VITTORIA
679886,Apartment-Parioli/LUISS University-Borghese,$103.00,Entire home/apt,4,4.47,PARIOLI
683861,Green Apartments Rome N°4,$190.00,Entire home/apt,4,4.8,MONTI
686007,b&b il bassotto matrimoniale al vaticano,$80.00,Private room,2,4.72,AURELIO
690097,Artistic flat & private garden - Subway Pigneto,$115.00,Entire home/apt,3,4.8,PIGNETO
770099,la Dolce Vista - Trastevere,$193.00,Entire home/apt,3,4.8,TRASTEVERE
771124,Jacuzzi & Relax · Deals Nov & Dec,$100.00,Entire home/apt,2,4.89,APPIO S. GIOVANNI
771363,FriccicoDiLuna apt S.Peter Vatican,$61.00,Entire home/apt,6,4.8,CAVALLEGGERI
773473,Your lovely apt in the center  of Rome,$117.00,Entire home/apt,3,4.83,CAMPO MARZIO
773478,Artist's Loft,$129.00,Entire home/apt,5,4.67,ESQUILINO
773978,*GORGEOUS* 220 sqm inTRASTEVERE (6 BEDROOMS),$574.00,Entire home/apt,12,4.86,MONTEVERDE VECCHIO
775658,stanza singola a roma,$57.00,Private room,1,4.61,GARBATELLA
778012,"Room Campo de' fiori, family life 2",$143.00,Private room,2,4.95,PARIONE
780791,Architect-designed trendy loft-apt by Colosseum,$90.00,Entire home/apt,3,4.76,MONTI
691189,Stylish & Cozy Room w/ Private External Bath & AC,$85.00,Private room,2,4.73,ESQUILINO
691271,B&B in the heart of Rome!,$71.00,Private room,3,4.83,CAVALLEGGERI
781445,One-BR apartment near Trevi Fountain,$113.00,Entire home/apt,3,4.39,TREVI
782198,2-level next to Spanish steps,$121.00,Entire home/apt,3,4.48,COLONNA
782316,2-bedroom facing Vatican Dome,$134.00,Entire home/apt,4,4.66,BORGO
783263,MGPgroup  Guest House Navona 2,$161.00,Entire home/apt,3,4.47,S. EUSTACHIO
783986,Nausicaa's Room with bath Vatican,$106.00,Private room,2,4.64,PRATI
784486,Arches Inn Ben & Breakfast,$52.00,Private room,3,5.0,EROI TRIONFALE
790785,Poet's room - An artistic room in central Rome.,$56.00,Private room,2,4.7,TUSCOLANO
792474,Biocasa al Colosseo,$89.00,Private room,2,4.54,CELIO
794009,Saint Peter House,$300.00,Entire home/apt,7,4.95,PRATI
691453,"Casa ANNA - Rome, Vatican - WiFi",$166.00,Entire home/apt,5,4.92,EROI TRIONFALE
820686,great penthouse testaccio terrace,$196.00,Entire home/apt,2,4.78,TESTACCIO
820984,St Peter-Big apart in front of Dome,"$1,500.00",Entire home/apt,11,4.82,PRATI
825299,Pettinarihome 2 Campo dei Fiori,$142.00,Entire home/apt,2,4.92,PARIONE
794880,A due passi da San Pietro,$105.00,Entire home/apt,2,4.96,CAVALLEGGERI
795513,Bed & Breakfast Roma Borgo91,$288.00,Entire home/apt,6,5.0,BORGO
797400,Trastevere Penitenza studio,$124.00,Entire home/apt,2,4.62,TRASTEVERE
797406,Large 2-bedroom + terrace near Vatican,$135.00,Entire home/apt,8,4.62,MAZZINI
799892,La Finestra di Fronte,$225.00,Entire home/apt,6,4.86,ESQUILINO
801311,Delizioso studio Villa Borghese,$148.00,Entire home/apt,4,4.97,SALARIO
801891,Double room in central rooftop flat,$50.00,Private room,2,5.0,ESQUILINO
825367,Q Domus Appartamento #2 Augusto,$201.00,Entire home/apt,3,4.92,CELIO
827269,Celeste luxury apartment Rome,$242.00,Entire home/apt,2,4.7,TRASTEVERE
834023,Trastevere mattonato heart of rome,$171.00,Entire home/apt,4,4.87,TRASTEVERE
836133,Paola Apartment near St Peter,$85.00,Entire home/apt,6,4.73,AURELIO
838023,Colosseum Suite Baccina,$118.00,Entire home/apt,4,4.85,MONTI
841633,Central&safe BB  w exclusive entrance and terrace,$68.00,Entire home/apt,2,4.88,TUSCOLANO
802413,Orchidea room with private bathroom,$73.00,Private room,2,4.42,SALARIO
806822,"Lovely, quiet and central",$186.00,Entire home/apt,4,4.95,PONTE
808450,IN THE HEART OF ROME,$268.00,Entire home/apt,5,4.85,REGOLA
811973,Al Centro Storico Roma Suite 1,$252.00,Entire home/apt,6,4.95,PONTE
812342,MONTI ACCOMODATION & LOFT 4 CANTONI,$145.00,Entire home/apt,2,4.47,MONTI
812387,Holiday for a romantic and exciting,$210.00,Entire home/apt,4,4.93,MONTI
814208,elegant montebello house. Holiday Home,$297.00,Entire home/apt,7,4.66,CASTRO PRETORIO
843160,"Casina Roma, 2 min to Piazza Navona",$101.00,Entire home/apt,2,4.72,PONTE
843518,beautiful central apartment near the vatican,$147.00,Entire home/apt,5,4.86,CAVALLEGGERI
843660,Luminoso loft in zona universitaria,$169.00,Entire home/apt,3,4.41,S. LORENZO
844558,I Mulini a Vento B&B Singole,$146.00,Hotel room,1,4.92,PRATI
844662,very central aparment near the colosseum,$161.00,Entire home/apt,4,4.84,MONTI
844967,Charming Gianicolo,$121.00,Entire home/apt,4,4.54,TRASTEVERE
847691,Central quiet apartment with large private terrace,$176.00,Entire home/apt,4,4.79,CAMPO MARZIO
848506,The Masterpiece - Stunning Terrace!,$305.00,Entire home/apt,5,4.91,PARIONE
850630,Rome Cheap B&B WIFI Private Bath & Small Kitchen,$181.00,Private room,5,4.95,SALLUSTIANO
852680,Fori Suite 4 pax the heart of Rome,$111.00,Entire home/apt,2,4.61,CAMPITELLI
852799,B&B TUTTIDAMARI Room IAGO -Colosseo,$87.00,Private room,2,4.91,TUSCOLANO
818616,17th century's apartment at Roman Forums.,$183.00,Entire home/apt,4,4.93,MONTI
818839,Colosseo Filiberto,$139.00,Entire home/apt,2,4.57,ESQUILINO
969606,Ripense Apartment,$142.00,Entire home/apt,4,4.66,TRASTEVERE
969865,Da Bebo - near the Vatican City,$175.00,Entire home/apt,6,4.85,EROI TRIONFALE
971894,IL LIMONE A SAN PIETRO - VATICAN,$189.00,Entire home/apt,6,4.94,CAVALLEGGERI
971905,Chic Artist's Loft in Centre by Esquiline Suites,$105.00,Entire home/apt,2,4.8,ESQUILINO
976389,Bright an Cozy Studio Apartment Trastevere Station,$82.00,Entire home/apt,2,4.67,MARCONI
982623,La casetta di Lucilla al Pigneto,$60.00,Entire home/apt,3,4.86,PIGNETO
983127,Please Rome - 2,$69.00,Private room,2,4.68,AURELIO
855707,Confort apartment in Rome for 4,$114.00,Entire home/apt,4,4.27,MONTEVERDE VECCHIO
855912,Fori Up 4 pax in the heart of Roma,$83.00,Entire home/apt,2,4.54,CAMPITELLI
857405,Nest in Rome Navona apt,$199.00,Entire home/apt,4,4.59,PARIONE
857445,Vintage in Trastevere,$145.00,Entire home/apt,2,4.74,MONTEVERDE VECCHIO
859685,Nerone Attic,$68.00,Entire home/apt,3,4.67,DUE PONTI
861697,Charming loft piazza navona,$351.00,Entire home/apt,8,4.79,PARIONE
983997,Double room private bath & bike,$50.00,Private room,2,4.77,OSTIA ANTICA
984119,Luxury HOT DEAL spanish steps,$152.00,Entire home/apt,5,4.5,CAMPO MARZIO
984327,NEW - Historic Centre-Gorgeous Apartment,$414.00,Entire home/apt,6,4.69,S. EUSTACHIO
984549,Architecture and Design studios,$340.00,Entire home/apt,5,4.49,BALDUINA
984559,Rome Colosseum Apartment,$139.00,Entire home/apt,4,4.74,MONTI
984729,Roma - Close to Center and Vatican,$36.00,Private room,2,4.93,MONTEVERDE NUOVO
988524,Country Chic MPN SGiovanni-Colosseo,$159.00,Entire home/apt,8,4.85,ESQUILINO
988700,Villa & Pool - BiGiù,$60.00,Entire home/apt,4,4.69,MURATELLA
990139,"Large room, balcony and private bathroom",$102.00,Private room,3,4.8,ESQUILINO
866666,B&B Tuttidamari Room Socrate - Colosseo,$90.00,Private room,2,4.96,TUSCOLANO
866871,Flat for real experts at Colosseum,$131.00,Entire home/apt,3,4.87,MONTI
870683,Two Bedroom Apartment,$214.00,Entire home/apt,4,4.27,MEDAGLIE D'ORO
870905,Flat for experts at Navona/Pantheon,$135.00,Entire home/apt,2,4.88,PONTE
871542,Delightful apartment 100 meters from the Colosseum,$180.00,Entire home/apt,5,4.86,CELIO
991917,Marco Polo Apartment - safe & quiet,$126.00,Entire home/apt,5,4.68,MIANI
993609,Falco home in Rome             Casa del Falco,$133.00,Entire home/apt,5,4.93,BORGO
994966,Casa vacanze Domus Annamaria,$134.00,Entire home/apt,6,4.54,ESQUILINO
995129,2 Be Home Colosseo b&b,$81.00,Private room,2,4.75,ESQUILINO
995829,2 Be Home Colosseo b&b ensuite,$100.00,Private room,2,4.69,MONTI
995864,Bed & Breakfast A Casa di Lia a Roma,$144.00,Private room,2,4.67,FLAMINIO
998048,Trastevere large cozy room in picturesque alley,$110.00,Private room,3,4.75,TRASTEVERE
998427,Trastevere Cuore di Roma - wifi free!,$90.00,Entire home/apt,2,4.7,TRASTEVERE
1000039,Stunning apartment on Spanish Steps,$300.00,Entire home/apt,4,4.96,CAMPO MARZIO
872825,"Ale&Andrea apartment ""Blu""",$141.00,Entire home/apt,5,4.8,BALDO DEGLI UBALDI
875320,Inside My Rome - Enjoy The Italian Way,$242.00,Entire home/apt,4,4.99,COLONNA
876289,A wonderful Terrace in Trastevere,$177.00,Entire home/apt,6,4.33,TRASTEVERE
877647,CHEAP & CHIC BLUE STUDIO @COLISEUM with Balcony!,$161.00,Entire home/apt,2,4.59,ESQUILINO
878385,Cosy single room | 2 | Rome City Center,$50.00,Private room,1,4.86,ESQUILINO
1002079,Guest House - Center of Rome,$93.00,Private room,2,4.42,CASTRO PRETORIO
1002897,3 rooms Aprtments Vatican zone view Dome,$275.00,Entire home/apt,9,4.8,AURELIO
1003046,Casa Coronari Holidays,$214.00,Entire home/apt,6,4.66,PONTE
1003392,Big terrace apartment in Vatican zone,$114.00,Entire home/apt,4,4.77,AURELIO
1004844,"Ianus Home: Rome, next to the Vatican",$125.00,Entire home/apt,4,4.94,EROI TRIONFALE
1006879,Studio Panorama Rome perfectplace old city center,$160.00,Entire home/apt,2,4.76,REGOLA
1007981,Bed & Breakfast- 4th Floor -  Borgo - Vatican,$105.00,Private room,2,4.78,BORGO
1008155,Beautiful 2 bed apt.in trastevere.,$180.00,Entire home/apt,4,4.48,TRASTEVERE
878946,[CAMPO DE FIORI * * * * *] Nel Cuore di Roma,$250.00,Entire home/apt,5,4.62,S. EUSTACHIO
880092,Central Charming Apt up to 7 people,$166.00,Entire home/apt,7,4.93,TUSCOLANO
882945,Oasis of peace heart of Trastevere John Cabot,$106.00,Entire home/apt,2,4.51,TRASTEVERE
886953,Design Trevi Fountain Suite,$160.00,Entire home/apt,4,4.75,TREVI
888645,Mirabello-Prati  SanPietro,$96.00,Entire home/apt,4,4.86,MAZZINI
896524,Roma - Campo de Fiori  Studio - wifi free!!,$85.00,Entire home/apt,2,4.59,REGOLA
897047,Guest House with pool and horses,$117.00,Entire home/apt,4,4.52,MARCIGLIANA
897360,B&B&COURTESY: cortesia ed ospitalità,$98.00,Private room,2,4.88,TRASTEVERE
899297,"Il Sogno di Amélie, a home in Rome!",$200.00,Private room,7,4.62,PRATI
1008848,Aurelia Vatican Apartments - Studio + Balcony,$127.00,Entire home/apt,2,4.85,PINETO
1013370,Your Family's Home in Rome,$121.00,Entire home/apt,5,4.83,SACCO PASTORE
1014376,Private flat in Rome Ostia Antica,$80.00,Entire home/apt,4,4.49,OSTIA ANTICA
1018266,CAMERA VERDE CON BAGNO PRIVATO,$41.00,Private room,1,5.0,AFRICANO
1019643,Cozy apartment in Spanish Steps area,$74.00,Entire home/apt,4,4.78,CAMPO MARZIO
1034024,Apartment in Rome on Lake Martignano,$207.00,Entire home/apt,5,5.0,POLLINE MARTIGNANO
1036406,Victoria Guest House,$122.00,Entire home/apt,3,4.77,MAZZINI
900368,Cozy Penthouse in Rome - Prati-Vatican,$113.00,Entire home/apt,4,4.77,PRATI
901668,cozy air-conditioned flat at pigneto near subway,$90.00,Entire home/apt,3,4.51,PIGNETO
906915,Few steps to Vatican it's Pacca,$93.00,Entire home/apt,4,4.92,AURELIO
909242,very large apartment with terrace 6/7 people,$252.00,Entire home/apt,7,4.81,ITALIA
909292,Carlo's welcome in Trastevere,$108.00,Entire home/apt,4,4.86,MONTEVERDE VECCHIO
914466,"Sleeps 2-6, Vatican, near Metro A",$80.00,Entire home/apt,6,4.82,BOCCEA
915670,Stylish apartment near the Colosseum,$232.00,Entire home/apt,6,4.52,MONTI
1041693,Lovely&balcony-Trastevere\Testaccio,$150.00,Entire home/apt,2,4.95,PORTA PORTESE
1042725,"Rome center, bright and quiet top floor.",$88.00,Entire home/apt,5,4.62,S. LORENZO
1045646,MONTI ACCOMODATION&STUDIO 4 CANTONI,$177.00,Entire home/apt,3,4.59,MONTI
1047490,Macrhome Apartment,$82.00,Entire home/apt,4,4.72,SALARIO
1047661,7people WellnessInnRome Shortlet,$371.00,Entire home/apt,7,4.88,CASTRO PRETORIO
1049639,Meraviglioso appartamento al centro di Roma,$150.00,Entire home/apt,4,4.87,ESQUILINO
1049640,Appartamento unico al Colosseo!! 5☆,$150.00,Entire home/apt,4,4.89,MONTI
917861,Cosy single room | 1 | Rome City Center,$50.00,Private room,1,4.86,ESQUILINO
920132,Trastevere Dream,$174.00,Entire home/apt,4,4.63,TRASTEVERE
922888,Colette's home Trastevere,$117.00,Entire home/apt,3,4.89,TRASTEVERE
925502,Cosy Bedroom St. John Colosseum Rome,$83.00,Private room,2,4.92,TUSCOLANO
928448,Gianicolo Room with private bathroom,$99.00,Private room,2,4.6,MONTEVERDE VECCHIO
928606,Gianicolo Double Room with private bathroom,$103.00,Private room,2,4.7,MONTEVERDE VECCHIO
930540,Locanda Al Viminale,$366.00,Entire home/apt,6,4.81,MONTI
930655,Lux&Comfort4Family&Friends Apt.,$305.00,Entire home/apt,8,4.95,MONTI
1049890,"Nice Apartment Coronari-Navona, Roma",$178.00,Entire home/apt,4,4.7,PONTE
1050056,Peonies House-S. Pietro View - HOT SALES: 25% OFF,$100.00,Entire home/apt,4,4.9,APPIANO
1051382,Two rooms in Rome,$44.00,Private room,4,4.11,QUADRARO VECCHIO
1054322,Bright and colorful Rome St Peter,$150.00,Entire home/apt,4,4.78,CAVALLEGGERI
1054445,Guest House - Center of Rome,$90.00,Private room,2,4.61,SALLUSTIANO
1054864,A casa di papà,$215.00,Entire home/apt,10,4.77,FLAMINIO
1058785,Cozy apartment near Via Veneto,$140.00,Entire home/apt,4,4.86,SALLUSTIANO
1058802,Ensuite bathroom,$108.00,Private room,2,4.84,ESQUILINO
932380,Panoramic Top Floor Spanish Steps,$272.00,Entire home/apt,4,4.85,CAMPO MARZIO
